"X","id","task","beta_contrast","a_MAP","a_se","v_MAP","v_se"
324,21,"flanker","prev_rt",NA,NA,-9.03569399283187,0.0889235468037503
325,21,"flanker","trial",NA,NA,0.0107717819491961,0.0020354472297573
326,21,"go_nogo","intercept",2.08997843718244,0.018038064877756,6.84579687461916,0.0193793551950823
327,21,"go_nogo","nogo",NA,NA,-11.0124498648146,0.0160168370693674
328,21,"go_nogo","trials_from_go",-0.00468480851261377,3.48969324652107e-05,NA,NA
329,21,"recent_probes","intercept",1.43463575147813,0.00136260259873032,1.66537820081584,0.0023531886093619
330,21,"recent_probes","negative_familiar",NA,NA,-0.0388225918478176,0.0060740372471323
331,21,"recent_probes","negative_highly_familiar",NA,NA,0.0272309592769251,0.00561126919251571
332,21,"recent_probes","negative_response_conflict",NA,NA,-0.0762263788621655,0.00455233799928863
333,21,"recent_probes","negative_unfamiliar",NA,NA,0.699172636779009,0.00584667674234816
334,22,"flanker","incongruent",NA,NA,-1.38593676081782,0.00666854618801849
335,22,"flanker","intercept",0.613208311078247,0.00079415753261671,9.26545725291259,0.0153223048062112
336,22,"flanker","prev_rt",NA,NA,-6.70632795311975,0.0365643289409338
337,22,"flanker","trial",NA,NA,0.887900503460573,0.00323588637405172
338,22,"go_nogo","intercept",1.45934409834947,0.0141379864752357,6.99873188698738,0.0179118088782816
339,22,"go_nogo","nogo",NA,NA,-11.6896798419829,0.0184337018286404
340,22,"go_nogo","trials_from_go",0.00298000182309249,2.94917008600083e-05,NA,NA
341,22,"recent_probes","intercept",1.13250228103054,0.00137959105885849,2.12712730814025,0.00258322023862169
342,22,"recent_probes","negative_familiar",NA,NA,-0.0421367701671551,0.0046809573238271
343,22,"recent_probes","negative_highly_familiar",NA,NA,0.0267257098727175,0.00481993199218899
344,22,"recent_probes","negative_response_conflict",NA,NA,-0.0758455765566441,0.0050491197688275
345,22,"recent_probes","negative_unfamiliar",NA,NA,0.699179336936508,0.00691771098446906
346,24,"flanker","incongruent",NA,NA,-1.431492366927,0.00708175285943624
347,24,"flanker","intercept",0.56945151365861,0.000770968798173146,8.55782344546368,0.0133697971385732
348,24,"flanker","prev_rt",NA,NA,-6.76289918507717,0.0336896854992628
349,24,"flanker","trial",NA,NA,-0.498781270399082,0.00307190007156497
350,24,"go_nogo","intercept",2.04959270746545,0.0180803351762878,6.89181966539821,0.0209560105766444
351,24,"go_nogo","nogo",NA,NA,-11.8819555059873,0.0207109452990176
352,24,"go_nogo","trials_from_go",-0.00478186413464871,3.36067666205227e-05,NA,NA
353,24,"recent_probes","intercept",1.21767033906339,0.0015560420803807,2.08478659361577,0.00242050986983986
354,24,"recent_probes","negative_familiar",NA,NA,-0.0441964335958484,0.0053202112235037
355,24,"recent_probes","negative_highly_familiar",NA,NA,0.0279587426942671,0.00565967003642601
356,24,"recent_probes","negative_response_conflict",NA,NA,-0.0801002158884866,0.00508269119734383
357,24,"recent_probes","negative_unfamiliar",NA,NA,0.697500202480709,0.00566588292917992
358,25,"flanker","incongruent",NA,NA,-2.08365165874187,0.00827925099831204
359,25,"flanker","intercept",0.609824155844842,0.00169180920994248,10.8718296309008,0.0164967499565115
360,25,"flanker","prev_rt",NA,NA,-6.3556461128286,0.0277799607959285
361,25,"flanker","trial",NA,NA,0.386124858064612,0.00294659910085191
362,25,"go_nogo","intercept",2.37933988794077,0.0212324378568851,7.49623993783105,0.018897052177527
363,25,"go_nogo","nogo",NA,NA,-12.4424373505279,0.0274193403546104
364,25,"go_nogo","trials_from_go",-0.00333738245276469,3.42484777563631e-05,NA,NA
365,25,"recent_probes","intercept",1.26631491310688,0.00190886448914565,2.30296509568007,0.00264732116751058
366,25,"recent_probes","negative_familiar",NA,NA,-0.0410258608039403,0.00450691273531531
367,25,"recent_probes","negative_highly_familiar",NA,NA,0.0270508276176289,0.00466219177580927
368,25,"recent_probes","negative_response_conflict",NA,NA,-0.0857384507738523,0.00451791397548211
369,25,"recent_probes","negative_unfamiliar",NA,NA,0.700525714298553,0.00620874512866113
370,26,"flanker","incongruent",NA,NA,-1.77084493734664,0.00695516949760449
371,26,"flanker","intercept",0.837856576140805,0.00161675384687085,8.90369574639016,0.0169695470041116
372,26,"flanker","prev_rt",NA,NA,-6.7029553565491,0.039952257342045
373,26,"flanker","trial",NA,NA,0.745363664041221,0.00266767235569883
374,26,"go_nogo","intercept",2.22955439353429,0.0197620718052824,6.65029341721948,0.0152759039779782
375,26,"go_nogo","nogo",NA,NA,-9.32456167177442,0.02174153863424
376,26,"go_nogo","trials_from_go",0.0107062274326838,3.79115105238928e-05,NA,NA
377,26,"recent_probes","intercept",1.48391293876267,0.00165576597830471,1.75253127641874,0.00204839671953136
378,26,"recent_probes","negative_familiar",NA,NA,-0.0375486370635196,0.00577565212122067
379,26,"recent_probes","negative_highly_familiar",NA,NA,0.0278798673243543,0.00445983022748363
380,26,"recent_probes","negative_response_conflict",NA,NA,-0.0827216296063196,0.00575082586437576
381,26,"recent_probes","negative_unfamiliar",NA,NA,0.700935716716243,0.00600492281632361
382,27,"flanker","incongruent",NA,NA,-0.75908312053893,0.00570680228056652
383,27,"flanker","intercept",1.09746053811177,0.00259867036742169,8.70348680085261,0.0197390883009736
384,27,"flanker","prev_rt",NA,NA,-6.95713986127785,0.0316646537729154
385,27,"flanker","trial",NA,NA,0.78379892900949,0.0023830154155826
386,27,"go_nogo","intercept",2.40124428326609,0.024196293686981,7.29180404639471,0.022765968306097
387,27,"go_nogo","nogo",NA,NA,-11.7261566781467,0.0206751963549989
388,27,"go_nogo","trials_from_go",0.000673039562021497,3.48415839805924e-05,NA,NA
389,27,"recent_probes","intercept",1.58429693038342,0.00189200273951664,1.76822955325935,0.00245452735726764
390,27,"recent_probes","negative_familiar",NA,NA,-0.041025258843437,0.00459933280432098
391,27,"recent_probes","negative_highly_familiar",NA,NA,0.0266299497929106,0.00552835758719962
392,27,"recent_probes","negative_response_conflict",NA,NA,-0.0875510011740064,0.00489789773394299
393,27,"recent_probes","negative_unfamiliar",NA,NA,0.699035225985813,0.00575682039942006
394,28,"flanker","incongruent",NA,NA,-2.20991758901706,0.0075211866516809
395,28,"flanker","intercept",0.701007133293158,0.000745847110973838,8.12107180236035,0.0163929609664055
396,28,"flanker","prev_rt",NA,NA,-6.43639039061711,0.0330124739080242
397,28,"flanker","trial",NA,NA,0.418811947240037,0.00227943620812602
398,28,"go_nogo","intercept",2.51127580555785,0.0203591597569334,7.19154194452848,0.0192295751599267
399,28,"go_nogo","nogo",NA,NA,-12.9794848349407,0.0191891517938048
400,28,"go_nogo","trials_from_go",-0.00327488549531689,3.69598013933937e-05,NA,NA
401,28,"recent_probes","intercept",1.10260697470093,0.00161895468753532,2.39789140499423,0.00279920253893527
402,28,"recent_probes","negative_familiar",NA,NA,-0.0409051983982596,0.00493853727076499
403,28,"recent_probes","negative_highly_familiar",NA,NA,0.0275406907409019,0.00438685667176096
404,28,"recent_probes","negative_response_conflict",NA,NA,-0.0850414718762276,0.00478782859260855
405,28,"recent_probes","negative_unfamiliar",NA,NA,0.69873279709977,0.0066730778870656
406,29,"flanker","incongruent",NA,NA,-1.24861446171837,0.00620463076310234
407,29,"flanker","intercept",0.910737746854711,0.00212432356474597,8.41899071286095,0.0172862976700867
408,29,"flanker","prev_rt",NA,NA,-6.761197001561,0.0330841563806301
409,29,"flanker","trial",NA,NA,-0.0982213549629305,0.00218548717604814
410,29,"go_nogo","intercept",2.02530037438612,0.0237043622606283,7.44455007358806,0.0243390005135459
411,29,"go_nogo","nogo",NA,NA,-11.3345092513429,0.021902356721525
412,29,"go_nogo","trials_from_go",-0.00509528557449722,3.32609170797082e-05,NA,NA
413,29,"recent_probes","intercept",1.32485177808645,0.00124306036784768,1.35760418780585,0.00182660120070652
414,29,"recent_probes","negative_familiar",NA,NA,-0.0363237881823115,0.00891178942747557
415,29,"recent_probes","negative_highly_familiar",NA,NA,0.0266901296062942,0.00547421337494179
416,29,"recent_probes","negative_response_conflict",NA,NA,-0.0745577728175854,0.0052510696559774
417,29,"recent_probes","negative_unfamiliar",NA,NA,0.698598736213988,0.00630923420166931
418,3,"flanker","incongruent",NA,NA,-1.83581344251713,0.00688474401688172
419,3,"flanker","intercept",0.852406489071075,0.00125307868068542,8.88858059926408,0.0184690847149173
420,3,"flanker","prev_rt",NA,NA,-6.94849745450775,0.0396021345940952
421,3,"flanker","trial",NA,NA,0.85146711154962,0.00277284185652434
422,3,"go_nogo","intercept",2.15548412464102,0.0217690852253919,6.91581773843414,0.0205198849088765
423,3,"go_nogo","nogo",NA,NA,-7.61458171521524,0.0390020542131849
424,3,"go_nogo","trials_from_go",-0.00537482500276086,3.3050831063849e-05,NA,NA
425,3,"recent_probes","intercept",0.916710980789967,0.00125063749995426,2.44863989578238,0.0029858993178383
426,3,"recent_probes","negative_familiar",NA,NA,-0.0420093847393077,0.00632847451951701
427,3,"recent_probes","negative_highly_familiar",NA,NA,0.0261522076007668,0.004172336048064
428,3,"recent_probes","negative_response_conflict",NA,NA,-0.0785402257894136,0.00447918520787696
429,3,"recent_probes","negative_unfamiliar",NA,NA,0.700529185432496,0.00611397644201405
430,30,"flanker","incongruent",NA,NA,-0.263816112902109,0.00483654584902622
431,30,"flanker","intercept",1.62882736226401,0.00561947870581273,8.70877227399914,0.0294011320859624
432,30,"flanker","prev_rt",NA,NA,-7.69683905602689,0.0521313621783648
433,30,"flanker","trial",NA,NA,-0.309298313077148,0.00160173285521677
434,30,"go_nogo","intercept",2.77979953980293,0.0280392985478616,7.19099578183216,0.0208111823582479
435,30,"go_nogo","nogo",NA,NA,-10.0824270590338,0.0211787284934233
436,30,"go_nogo","trials_from_go",-0.00102393255828612,3.67544564916186e-05,NA,NA
437,30,"recent_probes","intercept",1.54679888920441,0.00105594235003075,1.02625198969537,0.0019908738432899
438,30,"recent_probes","negative_familiar",NA,NA,-0.040594920009593,0.00503268773327384
439,30,"recent_probes","negative_highly_familiar",NA,NA,0.0257896551876929,0.00526534161987768
440,30,"recent_probes","negative_response_conflict",NA,NA,-0.159510535319034,0.0085566158949903
441,30,"recent_probes","negative_unfamiliar",NA,NA,0.69914745853713,0.00576761575333814
442,31,"flanker","incongruent",NA,NA,-0.896079379120561,0.0065586799729991
443,31,"flanker","intercept",0.520644567781479,0.000820963469775987,9.19546643925398,0.0121309476780805
444,31,"flanker","prev_rt",NA,NA,-6.73207171059358,0.028266280278737
445,31,"flanker","trial",NA,NA,-0.0715366669548019,0.00290321072448337
446,31,"go_nogo","intercept",1.50754093826201,0.0156492536046161,6.6020258586641,0.0184070646276413
447,31,"go_nogo","nogo",NA,NA,-11.0082297245032,0.016405139184389
448,31,"go_nogo","trials_from_go",0.00158184688819674,2.97168734494795e-05,NA,NA
449,31,"recent_probes","intercept",1.08308977706364,0.0013457327129961,2.24171586148773,0.00255105547102715
450,31,"recent_probes","negative_familiar",NA,NA,-0.0401731911908901,0.0051989060712007
451,31,"recent_probes","negative_highly_familiar",NA,NA,0.0264886896219321,0.00430184961828637
452,31,"recent_probes","negative_response_conflict",NA,NA,-0.0757487332879427,0.00497661339883564
453,31,"recent_probes","negative_unfamiliar",NA,NA,0.69922236017898,0.00603167409920923
454,32,"flanker","incongruent",NA,NA,-0.90241373598224,0.00537453227411655
455,32,"flanker","intercept",0.869540021932586,0.000961622003159666,7.0777230281992,0.0181497865432011
456,32,"flanker","prev_rt",NA,NA,-7.0669539960631,0.037388461291097
457,32,"flanker","trial",NA,NA,-0.22889973835079,0.00192410468783602
458,32,"go_nogo","intercept",2.09463766100784,0.0231824489747397,6.2988644877491,0.0214189522423661
459,32,"go_nogo","nogo",NA,NA,-8.49425829155397,0.032861924414266
460,32,"go_nogo","trials_from_go",-2.55519143468053e-05,3.72145892005939e-05,NA,NA
461,32,"recent_probes","intercept",1.29628516615402,0.00137097014869322,1.52820084719604,0.00206272744098934
462,32,"recent_probes","negative_familiar",NA,NA,-0.0383274673851175,0.00508397004404217
463,32,"recent_probes","negative_highly_familiar",NA,NA,0.026804575253216,0.00452945031381916
464,32,"recent_probes","negative_response_conflict",NA,NA,-0.0741000732970606,0.00663783406168924
465,32,"recent_probes","negative_unfamiliar",NA,NA,0.69782584872159,0.00681434421535189
466,33,"flanker","incongruent",NA,NA,-1.61919682823084,0.00712051611780848
467,33,"flanker","intercept",0.894899448157928,0.00145902647351909,8.50170936751095,0.0201293233916876
468,33,"flanker","prev_rt",NA,NA,-7.05713879655094,0.0406998001466239
469,33,"flanker","trial",NA,NA,-0.221869851034705,0.0019979501046548
470,33,"go_nogo","intercept",2.35179661068057,0.021502902646798,7.29463383958591,0.0203840875007017
471,33,"go_nogo","nogo",NA,NA,-12.0934279833575,0.0215491793968524
472,33,"go_nogo","trials_from_go",-0.000522229457328151,3.59110748046564e-05,NA,NA
473,33,"recent_probes","intercept",1.22187113207309,0.000990806295528665,1.01483379919283,0.00174246607421736
474,33,"recent_probes","negative_familiar",NA,NA,-0.0417212796331289,0.00515131435309764
475,33,"recent_probes","negative_highly_familiar",NA,NA,0.0265390016562185,0.007515541383994
476,33,"recent_probes","negative_response_conflict",NA,NA,-0.0785463648803523,0.00578256752997136
477,33,"recent_probes","negative_unfamiliar",NA,NA,0.698822412841379,0.00544667824328366
478,34,"flanker","incongruent",NA,NA,-1.44750862610544,0.00668177606900673
479,34,"flanker","intercept",0.783771830719483,0.00156837375731632,9.42485184091465,0.0175152767992213
480,34,"flanker","prev_rt",NA,NA,-6.81085822331136,0.0382268134950011
481,34,"flanker","trial",NA,NA,0.138069103905197,0.00224787241254232
482,34,"go_nogo","intercept",3.01392939344928,0.0192667727359185,6.79095259527629,0.0171451122145243
483,34,"go_nogo","nogo",NA,NA,-7.99929022288933,0.0309832691425801
484,34,"go_nogo","trials_from_go",-0.00670451653265032,3.97946933068767e-05,NA,NA
485,34,"recent_probes","intercept",1.45229826074912,0.00112673434764228,1.24257885757939,0.00193429847292522
486,34,"recent_probes","negative_familiar",NA,NA,-0.0368021862264359,0.00514494242204132
487,34,"recent_probes","negative_highly_familiar",NA,NA,0.0271791962654455,0.00458073178297518
488,34,"recent_probes","negative_response_conflict",NA,NA,-0.0746668120316643,0.00527390758606071
489,34,"recent_probes","negative_unfamiliar",NA,NA,0.698298678446947,0.0064468963478664
490,35,"flanker","incongruent",NA,NA,-1.07288757137047,0.00650672590357782
491,35,"flanker","intercept",0.629084483665902,0.00110400188566549,8.95703112658435,0.0140985266006466
492,35,"flanker","prev_rt",NA,NA,-6.96898583791041,0.0350954730311109
493,35,"flanker","trial",NA,NA,0.208769949203587,0.00248587190338012
494,35,"go_nogo","intercept",1.43780319978171,0.0163269467890088,7.55105340631803,0.0235762325482969
495,35,"go_nogo","nogo",NA,NA,-9.61123560885585,0.0252969336287547
496,35,"go_nogo","trials_from_go",-0.0018227612933191,2.90006293930227e-05,NA,NA
497,35,"recent_probes","intercept",1.01690538500636,0.00115134329778735,2.14461540795179,0.00245719948560392
498,35,"recent_probes","negative_familiar",NA,NA,-0.0412682811350116,0.00510756405110308
499,35,"recent_probes","negative_highly_familiar",NA,NA,0.0274885694339753,0.00609776784953806
500,35,"recent_probes","negative_response_conflict",NA,NA,-0.0800583002788572,0.00485850126291212
501,35,"recent_probes","negative_unfamiliar",NA,NA,0.697964730326132,0.00670235228915689
502,36,"flanker","incongruent",NA,NA,-0.69002505078695,0.00726927453715223
503,36,"flanker","intercept",0.65216606957383,0.000517895309325382,5.62645554536291,0.0148560355957273
504,36,"flanker","prev_rt",NA,NA,-6.59887672088831,0.0315132235921088
505,36,"flanker","trial",NA,NA,0.0485577494883271,0.00241186408729836
506,36,"go_nogo","intercept",1.80336206667605,0.0234790770280023,7.46190363070554,0.0272670153327719
507,36,"go_nogo","nogo",NA,NA,-8.1962070066179,0.0459490315731103
508,36,"go_nogo","trials_from_go",-0.00105136104766735,3.02545648993041e-05,NA,NA
509,36,"recent_probes","intercept",1.38905022684224,0.00110443377218366,1.17051475157081,0.00220148671612154
510,36,"recent_probes","negative_familiar",NA,NA,-0.0401079552986059,0.00599582645054221
511,36,"recent_probes","negative_highly_familiar",NA,NA,0.0278457759832897,0.00442603025439532
512,36,"recent_probes","negative_response_conflict",NA,NA,-0.0788074290483672,0.00586606669765633
513,36,"recent_probes","negative_unfamiliar",NA,NA,0.6989291192529,0.0061669535819062
514,37,"flanker","incongruent",NA,NA,-0.558907491976879,0.00613288566306798
515,37,"flanker","intercept",0.814161057776883,0.00160299582217714,8.34487332439168,0.0166560463278097
516,37,"flanker","prev_rt",NA,NA,-6.65711173869214,0.0356631982086051
517,37,"flanker","trial",NA,NA,0.0143556976944024,0.00228235209712079
518,37,"go_nogo","intercept",2.70427895117667,0.0248026768255445,6.98015128760831,0.0207703921303306
519,37,"go_nogo","nogo",NA,NA,-9.6516919899108,0.0263044441023638
520,37,"go_nogo","trials_from_go",-0.000354157248802186,3.50440699244509e-05,NA,NA
521,37,"recent_probes","intercept",1.30692313271077,0.00121303579135991,1.65789219511321,0.00243959382172555
522,37,"recent_probes","negative_familiar",NA,NA,-0.0314022550501755,0.00561156539437112
523,37,"recent_probes","negative_highly_familiar",NA,NA,0.026182354221312,0.00439579180431937
524,37,"recent_probes","negative_response_conflict",NA,NA,-0.0816827659313651,0.00448201418143854
525,37,"recent_probes","negative_unfamiliar",NA,NA,0.698200966932198,0.00945151970719202
526,4,"flanker","incongruent",NA,NA,-1.15422232087273,0.00683424437051999
527,4,"flanker","intercept",0.512625733652206,0.00111358205420055,10.9387065744719,0.0138969812655564
528,4,"flanker","prev_rt",NA,NA,-6.5747133422548,0.0300267470792381
529,4,"flanker","trial",NA,NA,0.776176628374012,0.003730824368994
530,4,"go_nogo","intercept",2.05860673353682,0.014761115208848,7.99344704930062,0.0204498476807929
531,4,"go_nogo","nogo",NA,NA,-11.2842714493087,0.0279427632595616
532,4,"go_nogo","trials_from_go",-0.00856531885279455,3.39249825186307e-05,NA,NA
533,4,"recent_probes","intercept",0.910441127128204,0.00165334313784599,2.95280926034821,0.00359948187685806
534,4,"recent_probes","negative_familiar",NA,NA,-0.0405046207330675,0.00532527436488902
535,4,"recent_probes","negative_highly_familiar",NA,NA,0.0270255071898472,0.005396316003107
536,4,"recent_probes","negative_response_conflict",NA,NA,-0.0823267304679827,0.00436738913153404
537,4,"recent_probes","negative_unfamiliar",NA,NA,0.697757290890974,0.00633105669487254
538,40,"flanker","incongruent",NA,NA,-1.02560012019358,0.00604407350354714
539,40,"flanker","intercept",0.775759061001006,0.000959872555847035,8.47246878264545,0.0187854347159794
540,40,"flanker","prev_rt",NA,NA,-7.27672795140907,0.0477952406349427
541,40,"flanker","trial",NA,NA,0.323412161705211,0.00222424109202786
542,40,"go_nogo","intercept",1.98710649014044,0.0218220252086434,7.46296015763188,0.0189341383936928
543,40,"go_nogo","nogo",NA,NA,-10.3651245813661,0.0187580880600929
544,40,"go_nogo","trials_from_go",0.00466635304716271,3.15696390065465e-05,NA,NA
545,40,"recent_probes","intercept",1.02799939189599,0.000927915204587582,0.697396364476318,0.00236586782169898
546,40,"recent_probes","negative_familiar",NA,NA,-0.0417007840069137,0.00562156089173886
547,40,"recent_probes","negative_highly_familiar",NA,NA,0.027564239959174,0.00427977240117357
548,40,"recent_probes","negative_response_conflict",NA,NA,-0.0786171817644612,0.00469100098102627
549,40,"recent_probes","negative_unfamiliar",NA,NA,0.699338325504103,0.00532783506610145
550,41,"flanker","incongruent",NA,NA,-1.02975462838949,0.006474357749172
551,41,"flanker","intercept",0.832625318822998,0.00136175414759978,8.43752957999473,0.0184580938826296
552,41,"flanker","prev_rt",NA,NA,-6.25191219384692,0.0385324461025772
553,41,"flanker","trial",NA,NA,-0.0926275478777641,0.00232810041084012
554,41,"go_nogo","intercept",1.90190028438514,0.0159860169924638,7.44460649142224,0.0178017785373606
555,41,"go_nogo","nogo",NA,NA,-10.7800743718107,0.0232148572901879
556,41,"go_nogo","trials_from_go",0.00413569114984772,3.03009325447782e-05,NA,NA
557,41,"recent_probes","intercept",1.12740850023145,0.00123850354782191,1.90751149860098,0.00232858646063066
558,41,"recent_probes","negative_familiar",NA,NA,-0.0392341145849461,0.0067266482981753
559,41,"recent_probes","negative_highly_familiar",NA,NA,0.0272158999067011,0.00516829648433118
560,41,"recent_probes","negative_response_conflict",NA,NA,-0.0859623207284032,0.00440386494928714
561,41,"recent_probes","negative_unfamiliar",NA,NA,0.698654764145866,0.00612702587780992
562,42,"flanker","incongruent",NA,NA,-1.88185998930506,0.00714306889903423
563,42,"flanker","intercept",0.843488248894316,0.00108114719300964,8.29673452033867,0.0167603823555258
564,42,"flanker","prev_rt",NA,NA,-6.62965622527857,0.0321835255011281
565,42,"flanker","trial",NA,NA,0.127900482329335,0.00208237443790073
566,42,"go_nogo","intercept",2.25879986254903,0.0202796063208525,6.59523923476332,0.0193132209535226
567,42,"go_nogo","nogo",NA,NA,-8.31144866710688,0.0361449788619667
568,42,"go_nogo","trials_from_go",0.00470102360143493,3.67438821676453e-05,NA,NA
569,42,"recent_probes","intercept",1.28120603549432,0.00145027567398974,1.8851391321341,0.00226530667568002
570,42,"recent_probes","negative_familiar",NA,NA,-0.0382890419616426,0.00583260161624539
571,42,"recent_probes","negative_highly_familiar",NA,NA,0.026006411421866,0.00462519921868818
572,42,"recent_probes","negative_response_conflict",NA,NA,-0.0852117116631521,0.00603197015178051
573,42,"recent_probes","negative_unfamiliar",NA,NA,0.699090677871185,0.00562984884891995
574,43,"flanker","incongruent",NA,NA,-2.45599153690376,0.00784701791377426
575,43,"flanker","intercept",1.0096567498729,0.00256763625649689,9.82819379578683,0.0221793479299324
576,43,"flanker","prev_rt",NA,NA,-7.2268195823236,0.0395159915096576
577,43,"flanker","trial",NA,NA,0.637936695136291,0.00238900173950096
578,43,"go_nogo","intercept",2.04087996029173,0.0188938400531337,7.25440277303856,0.0202111123280949
579,43,"go_nogo","nogo",NA,NA,-9.01085321065746,0.0265924783994515
580,43,"go_nogo","trials_from_go",0.00723528991527719,3.36674716042304e-05,NA,NA
581,43,"recent_probes","intercept",1.23910535737127,0.00118019254393981,1.52584344417265,0.00214291135421536
582,43,"recent_probes","negative_familiar",NA,NA,-0.0354555899901834,0.00545520953517303
583,43,"recent_probes","negative_highly_familiar",NA,NA,0.0262190119725392,0.00552062674652502
584,43,"recent_probes","negative_response_conflict",NA,NA,-0.0758251095045863,0.00463399433988776
585,43,"recent_probes","negative_unfamiliar",NA,NA,0.700584771304339,0.0065695719867621
586,44,"go_nogo","intercept",2.32303106928731,0.0257465179630264,7.08311809531499,0.0193433355290431
587,44,"go_nogo","nogo",NA,NA,-10.2157744445038,0.0262409501811716
588,44,"go_nogo","trials_from_go",0.00977150263889067,3.92665105832324e-05,NA,NA
589,44,"recent_probes","intercept",1.32203937716756,0.0011137503197091,1.26088686496286,0.00180102507389714
590,44,"recent_probes","negative_familiar",NA,NA,-0.0421475918896368,0.00527907740039043
591,44,"recent_probes","negative_highly_familiar",NA,NA,0.0274593656301605,0.00440006043361759
592,44,"recent_probes","negative_response_conflict",NA,NA,-0.0796745206180092,0.00493285972232343
593,44,"recent_probes","negative_unfamiliar",NA,NA,0.699789181113577,0.00630353284212609
594,45,"flanker","incongruent",NA,NA,-1.52681170034185,0.00579306644629447
595,45,"flanker","intercept",1.11831685672868,0.00146988061603456,7.18917179197879,0.0215473905996941
596,45,"flanker","prev_rt",NA,NA,-5.75783703378363,0.0381534232942315
597,45,"flanker","trial",NA,NA,0.0268904256002214,0.00182073920093785
598,45,"go_nogo","intercept",2.40413377581804,0.0223771260290365,6.94723463395341,0.0207573311439233
599,45,"go_nogo","nogo",NA,NA,-9.76328201888249,0.0296950957508293
600,45,"go_nogo","trials_from_go",-0.00444975018763352,3.52775981004651e-05,NA,NA
601,45,"recent_probes","intercept",1.44016857399356,0.00156257135806637,1.8250270672917,0.00211540674224567
602,45,"recent_probes","negative_familiar",NA,NA,-0.047591651699229,0.00472491500902249
603,45,"recent_probes","negative_highly_familiar",NA,NA,0.0273847064686518,0.00451572413354974
604,45,"recent_probes","negative_response_conflict",NA,NA,-0.0743783602872846,0.00510304745971407
605,45,"recent_probes","negative_unfamiliar",NA,NA,0.700475938489045,0.00558650949618317
606,46,"flanker","incongruent",NA,NA,-0.664499763308541,0.00535717704454662
607,46,"flanker","intercept",0.968980309297247,0.00154981019412629,8.27246299057187,0.0249599317227076
608,46,"flanker","prev_rt",NA,NA,-7.38440353864174,0.0474938196727093
609,46,"flanker","trial",NA,NA,0.176349104896324,0.00182274233988076
610,46,"go_nogo","intercept",1.90537591121071,0.0200165311328978,7.21847558041364,0.0189701843050772
611,46,"go_nogo","nogo",NA,NA,-11.3942754236045,0.0189845405849897
612,46,"go_nogo","trials_from_go",0.00438461440598712,3.5874335231259e-05,NA,NA
613,46,"recent_probes","intercept",1.16758004267653,0.00124609552622736,1.77447871066008,0.00235904210287254
614,46,"recent_probes","negative_familiar",NA,NA,-0.0395289184218336,0.00513621039589964
615,46,"recent_probes","negative_highly_familiar",NA,NA,0.0260033994919893,0.007727662890958
616,46,"recent_probes","negative_response_conflict",NA,NA,-0.0809786633457564,0.00452500129046616
617,46,"recent_probes","negative_unfamiliar",NA,NA,0.701380878359326,0.00568911598522126
618,47,"go_nogo","intercept",2.71004742072454,0.0234259175062047,6.67156998308677,0.0180112163321081
619,47,"go_nogo","nogo",NA,NA,-6.67044733548934,0.034269306348555
620,47,"go_nogo","trials_from_go",0.00101543407214456,3.53556886350352e-05,NA,NA
621,47,"recent_probes","intercept",1.55748572485335,0.00154123352346083,1.48062305372474,0.00222097022136401
622,47,"recent_probes","negative_familiar",NA,NA,-0.0422954335437132,0.00496253681014537
623,47,"recent_probes","negative_highly_familiar",NA,NA,0.0280396029576457,0.00492436281457622
624,47,"recent_probes","negative_response_conflict",NA,NA,-0.0794936473002057,0.00591673618377688
625,47,"recent_probes","negative_unfamiliar",NA,NA,0.697520498318979,0.00818747021638701
626,49,"flanker","incongruent",NA,NA,-1.25210792889888,0.00638314796804477
627,49,"flanker","intercept",0.912758768215775,0.00179364868979972,7.98868213500178,0.0183159382450687
628,49,"flanker","prev_rt",NA,NA,-6.48302770444995,0.036570660927349
629,49,"flanker","trial",NA,NA,-0.347247950063001,0.00222738501838879
630,49,"go_nogo","intercept",3.14674216385508,0.0281819440477155,7.15356961068077,0.0184852922259003
631,49,"go_nogo","nogo",NA,NA,-9.85940433940636,0.0263648189732884
632,49,"go_nogo","trials_from_go",0.00165748518137145,4.11416693332401e-05,NA,NA
633,49,"recent_probes","intercept",1.38782561858894,0.00178381378308793,1.71303023736994,0.00216226040988264
634,49,"recent_probes","negative_familiar",NA,NA,-0.0395883572562634,0.00587112398823518
635,49,"recent_probes","negative_highly_familiar",NA,NA,0.0264317456756404,0.00418120567329754
636,49,"recent_probes","negative_response_conflict",NA,NA,-0.0769991190183609,0.00591293927698789
637,49,"recent_probes","negative_unfamiliar",NA,NA,0.698282948806956,0.00871879659353074
638,5,"flanker","incongruent",NA,NA,-1.16965541753834,0.00667660659871134
639,5,"flanker","intercept",1.0327651796008,0.00577886189753153,10.0821432099895,0.0234256988855943
640,5,"flanker","prev_rt",NA,NA,-6.4702460690805,0.0369198513311469
641,5,"flanker","trial",NA,NA,0.272366329207172,0.00233698533474233
642,5,"go_nogo","intercept",2.23133096723032,0.0189469152940623,7.18641466290594,0.0185917000976671
643,5,"go_nogo","nogo",NA,NA,-11.4549653356437,0.0187256561656735
644,5,"go_nogo","trials_from_go",0.00492645974395207,3.6708248367042e-05,NA,NA
645,5,"recent_probes","intercept",1.1329290204037,0.0016957166312474,2.49528638686029,0.00298472459921368
646,5,"recent_probes","negative_familiar",NA,NA,-0.0334256812161937,0.00597863656952709
